Branch;Employee name;End node ID;End node level;Hide previous levels;Is excessive span;Is manager?;Manager name;Org Name;Path;Start node ID;Start node level;Team;Curve;Curve (demo);Headcount;Number of reports;P1;P1 (Alt);P1 (param);P2;P2 (Alt);P2 (param);Sigmoid Function;Sigmoid Function (demo);T;T2;Top line direct reports
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,78416548;11,96402758;1;7;12;16;16;10;4;4;0,01798621;0,01798621;-4;-4;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,72427156;11,95404526;1;7;12;16;16;10;4;4;0,02297737;0,02297737;-3,75;-3,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,64825323;11,94137554;1;7;12;16;16;10;4;4;0,029312231;0,029312231;-3,5;-3,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,55207735;11,92534623;1;7;12;16;16;10;4;4;0,037326887;0,037326887;-3,25;-3,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,43088952;11,90514825;1;7;12;16;16;10;4;4;0,047425873;0,047425873;-3;-3;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,2789602;11,8798267;1;7;12;16;16;10;4;4;0,06008665;0,06008665;-2,75;-2,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;15,08970184;11,84828364;1;7;12;16;16;10;4;4;0,07585818;0,07585818;-2,5;-2,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;14,85580642;11,80930107;1;7;12;16;16;10;4;4;0,095349465;0,095349465;-2,25;-2,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;14,56956494;11,76159416;1;7;12;16;16;10;4;4;0,119202922;0,119202922;-2;-2;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;14,22343362;11,7039056;1;7;12;16;16;10;4;4;0,148047198;0,148047198;-1,75;-1,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;13,81089371;11,63514895;1;7;12;16;16;10;4;4;0,182425524;0,182425524;-1,5;-1,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;13,32759833;11,55459972;1;7;12;16;16;10;4;4;0,222700139;0,222700139;-1,25;-1,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;12,77270294;11,46211716;1;7;12;16;16;10;4;4;0,268941421;0,268941421;-1;-1;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;12,15014439;11,3583574;1;7;12;16;16;10;4;4;0,320821301;0,320821301;-0,75;-0,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;11,46951197;11,24491866;1;7;12;16;16;10;4;4;0,377540669;0,377540669;-0,5;-0,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;10,74611801;11,124353;1;7;12;16;16;10;4;4;0,437823499;0,437823499;-0,25;-0,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;10;11;1;7;12;16;16;10;4;4;0,5;0,5;0;0;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;9,253881989;10,875647;1;7;12;16;16;10;4;4;0,562176501;0,562176501;0,25;0,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;8,530488026;10,75508134;1;7;12;16;16;10;4;4;0,622459331;0,622459331;0,5;0,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;7,84985561;10,6416426;1;7;12;16;16;10;4;4;0,679178699;0,679178699;0,75;0,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;7,227297056;10,53788284;1;7;12;16;16;10;4;4;0,731058579;0,731058579;1;1;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;6,672401666;10,44540028;1;7;12;16;16;10;4;4;0,777299861;0,777299861;1,25;1,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;6,189106286;10,36485105;1;7;12;16;16;10;4;4;0,817574476;0,817574476;1,5;1,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;5,776566376;10,2960944;1;7;12;16;16;10;4;4;0,851952802;0,851952802;1,75;1,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;5,430435064;10,23840584;1;7;12;16;16;10;4;4;0,880797078;0,880797078;2;2;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;5,144193579;10,19069893;1;7;12;16;16;10;4;4;0,904650535;0,904650535;2,25;2,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,91029816;10,15171636;1;7;12;16;16;10;4;4;0,92414182;0,92414182;2,5;2,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,721039802;10,1201733;1;7;12;16;16;10;4;4;0,93991335;0,93991335;2,75;2,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,569110478;10,09485175;1;7;12;16;16;10;4;4;0,952574127;0,952574127;3;3;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,447922648;10,07465378;1;7;12;16;16;10;4;4;0,962673113;0,962673113;3,25;3,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,351746769;10,05862446;1;7;12;16;16;10;4;4;0,970687769;0,970687769;3,5;3,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,275728439;10,04595474;1;7;12;16;16;10;4;4;0,97702263;0,97702263;3,75;3,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,21583452;10,03597242;1;7;12;16;16;10;4;4;0,98201379;0,98201379;4;4;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,168763525;10,02812725;1;7;12;16;16;10;4;4;0,985936373;0,985936373;4,25;4,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,131843312;10,02197389;1;7;12;16;16;10;4;4;0,989013057;0,989013057;4,5;4,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,102929825;10,01715497;1;7;12;16;16;10;4;4;0,991422515;0,991422515;4,75;4,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,080314211;10,0133857;1;7;12;16;16;10;4;4;0,993307149;0,993307149;5;5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,062641508;10,01044025;1;7;12;16;16;10;4;4;0,994779874;0,994779874;5,25;5,25;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,048841653;10,00814028;1;7;12;16;16;10;4;4;0,995929862;0,995929862;5,5;5,5;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,038072194;10,00634537;1;7;12;16;16;10;4;4;0,996827317;0,996827317;5,75;5,75;5
Level 1 (55) - Level 2 (4);Bevan Van Geffen;4;2;SHOW;Exceeding Target Span;TRUE;Del Muttitt;Global BI Team;-4----;55;1;Team A;4,029671478;10,00494525;1;7;12;16;16;10;4;4;0,997527377;0,997527377;6;6;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99876369;13,99876369;1;;14;18;18;13,5;17,5;17,5;0,002472623;0,002472623;-6;18;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99841366;13,99841366;1;;14;18;18;13,5;17,5;17,5;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99796493;13,99796493;1;;14;18;18;13,5;17,5;17,5;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99738994;13,99738994;1;;14;18;18;13,5;17,5;17,5;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99665358;13,99665358;1;;14;18;18;13,5;17,5;17,5;0,006692851;0,006692851;-5;19;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99571126;13,99571126;1;;14;18;18;13,5;17,5;17,5;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99450653;13,99450653;1;;14;18;18;13,5;17,5;17,5;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,99296819;13,99296819;1;;14;18;18;13,5;17,5;17,5;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,9910069;13,9910069;1;;14;18;18;13,5;17,5;17,5;0,01798621;0,01798621;-4;20;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,98851132;13,98851132;1;;14;18;18;13,5;17,5;17,5;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,98534389;13,98534389;1;;14;18;18;13,5;17,5;17,5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,98133656;13,98133656;1;;14;18;18;13,5;17,5;17,5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,97628706;13,97628706;1;;14;18;18;13,5;17,5;17,5;0,047425873;0,047425873;-3;21;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,96995668;13,96995668;1;;14;18;18;13,5;17,5;17,5;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,96207091;13,96207091;1;;14;18;18;13,5;17,5;17,5;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,95232527;13,95232527;1;;14;18;18;13,5;17,5;17,5;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,94039854;13,94039854;1;;14;18;18;13,5;17,5;17,5;0,119202922;0,119202922;-2;22;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,9259764;13,9259764;1;;14;18;18;13,5;17,5;17,5;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,90878724;13,90878724;1;;14;18;18;13,5;17,5;17,5;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,88864993;13,88864993;1;;14;18;18;13,5;17,5;17,5;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,86552929;13,86552929;1;;14;18;18;13,5;17,5;17,5;0,268941421;0,268941421;-1;23;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,83958935;13,83958935;1;;14;18;18;13,5;17,5;17,5;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,81122967;13,81122967;1;;14;18;18;13,5;17,5;17,5;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,78108825;13,78108825;1;;14;18;18;13,5;17,5;17,5;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,75;13,75;1;;14;18;18;13,5;17,5;17,5;0,5;0,5;0;24;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,71891175;13,71891175;1;;14;18;18;13,5;17,5;17,5;0,562176501;0,562176501;0,25;24,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,68877033;13,68877033;1;;14;18;18;13,5;17,5;17,5;0,622459331;0,622459331;0,5;24,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,66041065;13,66041065;1;;14;18;18;13,5;17,5;17,5;0,679178699;0,679178699;0,75;24,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,63447071;13,63447071;1;;14;18;18;13,5;17,5;17,5;0,731058579;0,731058579;1;25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,61135007;13,61135007;1;;14;18;18;13,5;17,5;17,5;0,777299861;0,777299861;1,25;25,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,59121276;13,59121276;1;;14;18;18;13,5;17,5;17,5;0,817574476;0,817574476;1,5;25,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,5740236;13,5740236;1;;14;18;18;13,5;17,5;17,5;0,851952802;0,851952802;1,75;25,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,55960146;13,55960146;1;;14;18;18;13,5;17,5;17,5;0,880797078;0,880797078;2;26;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,54767473;13,54767473;1;;14;18;18;13,5;17,5;17,5;0,904650535;0,904650535;2,25;26,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,53792909;13,53792909;1;;14;18;18;13,5;17,5;17,5;0,92414182;0,92414182;2,5;26,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,53004333;13,53004333;1;;14;18;18;13,5;17,5;17,5;0,93991335;0,93991335;2,75;26,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,52371294;13,52371294;1;;14;18;18;13,5;17,5;17,5;0,952574127;0,952574127;3;27;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,51866344;13,51866344;1;;14;18;18;13,5;17,5;17,5;0,962673113;0,962673113;3,25;27,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,51465612;13,51465612;1;;14;18;18;13,5;17,5;17,5;0,970687769;0,970687769;3,5;27,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,51148869;13,51148869;1;;14;18;18;13,5;17,5;17,5;0,97702263;0,97702263;3,75;27,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50899311;13,50899311;1;;14;18;18;13,5;17,5;17,5;0,98201379;0,98201379;4;28;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50703181;13,50703181;1;;14;18;18;13,5;17,5;17,5;0,985936373;0,985936373;4,25;28,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50549347;13,50549347;1;;14;18;18;13,5;17,5;17,5;0,989013057;0,989013057;4,5;28,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50428874;13,50428874;1;;14;18;18;13,5;17,5;17,5;0,991422515;0,991422515;4,75;28,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50334643;13,50334643;1;;14;18;18;13,5;17,5;17,5;0,993307149;0,993307149;5;29;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50261006;13,50261006;1;;14;18;18;13,5;17,5;17,5;0,994779874;0,994779874;5,25;29,25;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50203507;13,50203507;1;;14;18;18;13,5;17,5;17,5;0,995929862;0,995929862;5,5;29,5;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50158634;13,50158634;1;;14;18;18;13,5;17,5;17,5;0,996827317;0,996827317;5,75;29,75;5
Level 3 (33) - Level 4 (20);Blayne Brucker;20;4;SHOW;;FALSE;Tobiah Carmo;Global BI Team;-25-33-20--;33;3;Team C;17,50123631;13,50123631;1;;14;18;18;13,5;17,5;17,5;0,997527377;0,997527377;6;30;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,992582131;9,992582131;1;;10;4;4;7;1;1;0,002472623;0,002472623;-6;6;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,990481951;9,990481951;1;;10;4;4;7;1;1;0,003172683;0,003172683;-5,75;6,25;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,987789587;9,987789587;1;;10;4;4;7;1;1;0,004070138;0,004070138;-5,5;6,5;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,984339623;9,984339623;1;;10;4;4;7;1;1;0,005220126;0,005220126;-5,25;6,75;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,979921447;9,979921447;1;;10;4;4;7;1;1;0,006692851;0,006692851;-5;7;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,974267544;9,974267544;1;;10;4;4;7;1;1;0,008577485;0,008577485;-4,75;7,25;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,967039172;9,967039172;1;;10;4;4;7;1;1;0,010986943;0,010986943;-4,5;7,5;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,957809119;9,957809119;1;;10;4;4;7;1;1;0,014063627;0,014063627;-4,25;7,75;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,94604137;9,94604137;1;;10;4;4;7;1;1;0,01798621;0,01798621;-4;8;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,93106789;9,93106789;1;;10;4;4;7;1;1;0,02297737;0,02297737;-3,75;8,25;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,912063308;9,912063308;1;;10;4;4;7;1;1;0,029312231;0,029312231;-3,5;8,5;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,888019338;9,888019338;1;;10;4;4;7;1;1;0,037326887;0,037326887;-3,25;8,75;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,85772238;9,85772238;1;;10;4;4;7;1;1;0,047425873;0,047425873;-3;9;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,819740049;9,819740049;1;;10;4;4;7;1;1;0,06008665;0,06008665;-2,75;9,25;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,77242546;9,77242546;1;;10;4;4;7;1;1;0,07585818;0,07585818;-2,5;9,5;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,713951605;9,713951605;1;;10;4;4;7;1;1;0,095349465;0,095349465;-2,25;9,75;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,642391234;9,642391234;1;;10;4;4;7;1;1;0,119202922;0,119202922;-2;10;5
Level 2 (4) - Level 3 (5);Cara Belliss;5;3;SHOW;;FALSE;Bevan Van Geffen;Global BI Team;-4-5---;4;2;Team A;3,555858406;9,555858406;1;;10;4;4;7;1;1;0,148047198;0,148047198;-1,75;10,25;5
