Branch;Employee name;End node ID;End node level;Manager name;Org Name;Path;Start node ID;Start node level;Team;Number of reports;P1;P1 (Alt);P2;P2 (Alt);T;T2;Top line direct reports
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-2,5;21,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-2,25;21,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-2;22;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-1,75;22,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-1,5;22,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-1,25;22,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-1;23;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-0,75;23,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-0,5;23,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;-0,25;23,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;0;24;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;0,25;24,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;0,5;24,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;0,75;24,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;1;25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;1,25;25,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;1,5;25,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;1,75;25,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;2;26;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;2,25;26,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;2,5;26,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;2,75;26,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;3;27;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;3,25;27,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;3,5;27,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;3,75;27,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;4;28;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;4,25;28,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;4,5;28,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;4,75;28,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;5;29;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;5,25;29,25;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;5,5;29,5;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;5,75;29,75;5
Level 3 (21) - Level 4 (22);Cherilyn Plaide;22;4;Chas Phythien;Global BI Team;-25-21-22--;21;3;Team C;;10;14;9,5;8,5;6;30;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-6;18;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-5,75;18,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-5,5;18,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-5,25;18,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-5;19;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-4,75;19,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-4,5;19,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-4,25;19,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-4;20;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-3,75;20,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-3,5;20,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-3,25;20,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-3;21;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-2,75;21,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-2,5;21,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-2,25;21,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-2;22;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-1,75;22,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-1,5;22,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-1,25;22,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-1;23;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-0,75;23,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-0,5;23,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;-0,25;23,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;0;24;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;0,25;24,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;0,5;24,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;0,75;24,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;1;25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;1,25;25,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;1,5;25,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;1,75;25,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;2;26;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;2,25;26,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;2,5;26,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;2,75;26,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;3;27;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;3,25;27,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;3,5;27,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;3,75;27,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;4;28;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;4,25;28,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;4,5;28,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;4,75;28,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;5;29;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;5,25;29,25;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;5,5;29,5;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;5,75;29,75;5
Level 3 (21) - Level 4 (23);Clerissa Cowle;23;4;Chas Phythien;Global BI Team;-25-21-23--;21;3;Team C;;10;14;10,5;9,5;6;30;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-6;6;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-5,75;6,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-5,5;6,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-5,25;6,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-5;7;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-4,75;7,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-4,5;7,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-4,25;7,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-4;8;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-3,75;8,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-3,5;8,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-3,25;8,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-3;9;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-2,75;9,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-2,5;9,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-2,25;9,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-2;10;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-1,75;10,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-1,5;10,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-1,25;10,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-1;11;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-0,75;11,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-0,5;11,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;-0,25;11,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;0;12;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;0,25;12,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;0,5;12,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;0,75;12,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;1;13;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;1,25;13,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;1,5;13,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;1,75;13,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;2;14;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;2,25;14,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;2,5;14,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;2,75;14,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;3;15;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;3,25;15,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;3,5;15,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;3,75;15,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;4;16;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;4,25;16,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;4,5;16,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;4,75;16,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;5;17;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;5,25;17,25;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;5,5;17,5;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;5,75;17,75;5
Level 2 (4) - Level 3 (7);Dianne Rustich;7;3;Bevan Van Geffen;Global BI Team;-4-7---;4;2;Team A;3;10;4;9;3;6;18;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-6;18;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-5,75;18,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-5,5;18,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-5,25;18,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-5;19;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-4,75;19,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-4,5;19,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-4,25;19,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-4;20;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-3,75;20,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-3,5;20,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-3,25;20,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-3;21;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-2,75;21,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-2,5;21,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-2,25;21,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-2;22;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-1,75;22,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-1,5;22,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-1,25;22,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-1;23;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-0,75;23,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-0,5;23,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;-0,25;23,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;0;24;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;0,25;24,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;0,5;24,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;0,75;24,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;1;25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;1,25;25,25;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;1,5;25,5;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;1,75;25,75;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;2;26;5
Level 3 (7) - Level 4 (8);Earlie Connachan;8;4;Dianne Rustich;Global BI Team;-4-7-8--;7;3;Team A;;9;3;9;1;2,25;26,25;5
